host_t,n,gx,gy,gz,ax,ay,az,temp
451777.117283,75295,27,-20,-9,-389,-293,8236,-1788
451777.126289,75296,24,-24,-5,-391,-284,8244,-1788
451777.136394,75297,28,-23,-7,-393,-277,8248,-1786
451777.146358,75298,30,-23,-7,-382,-292,8243,-1786
451777.156308,75299,23,-24,-6,-391,-284,8246,-1794
451777.166289,75300,26,-24,-8,-391,-292,8256,-1794
451777.176304,75301,28,-24,-7,-384,-294,8247,-1784
451777.186267,75302,26,-28,-4,-389,-286,8257,-1784
451777.195408,75303,30,-22,-8,-389,-290,8245,-1780
451777.205378,75304,29,-18,-7,-398,-283,8255,-1780
451777.215337,75305,25,-23,-10,-394,-296,8262,-1788
451777.225885,75306,27,-21,-5,-396,-284,8246,-1786
451777.235317,75307,29,-25,-7,-399,-288,8245,-1786
451777.245357,75308,31,-24,-3,-382,-285,8250,-1782
451777.255427,75309,28,-22,-4,-394,-286,8242,-1782
451777.265287,75310,23,-23,-9,-390,-279,8246,-1786
451777.274497,75311,22,-19,-6,-393,-289,8246,-1786
451777.284348,75312,26,-23,-4,-393,-289,8249,-1782
451777.294666,75313,27,-23,-4,-391,-290,8246,-1782
451777.306322,75314,27,-23,-6,-380,-286,8251,-1784
451777.314448,75315,27,-26,-3,-396,-290,8255,-1784
451777.324346,75316,24,-21,-5,-392,-288,8241,-1782
451777.334265,75317,25,-24,-7,-395,-280,8252,-1782
451777.344261,75318,30,-23,-7,-388,-290,8251,-1780
451777.354234,75319,28,-23,-9,-390,-286,8247,-1784
451777.363402,75320,25,-24,-2,-386,-288,8253,-1784
451777.373390,75321,31,-23,-2,-381,-283,8250,-1782
451777.385737,75322,27,-25,-8,-395,-284,8257,-1782
451777.393423,75323,26,-23,-8,-387,-286,8246,-1782
451777.403339,75324,27,-25,-6,-392,-282,8249,-1782
451777.413272,75325,22,-22,-5,-391,-289,8255,-1780
451777.423289,75326,28,-21,-3,-389,-293,8244,-1780
451777.433656,75327,29,-23,-5,-381,-285,8241,-1790
451777.442398,75328,28,-26,-5,-396,-286,8254,-1790
451777.452361,75329,26,-25,-9,-387,-289,8252,-1782
451777.463059,75330,27,-26,-4,-384,-280,8251,-1780
451777.472389,75331,31,-21,-4,-391,-278,8242,-1780
451777.482458,75332,29,-20,-5,-387,-289,8241,-1786
451777.492274,75333,26,-23,-6,-395,-285,8247,-1786
451777.502498,75334,25,-22,-2,-389,-282,8247,-1782
451777.512262,75335,25,-24,-8,-386,-294,8248,-1782
451777.521432,75336,25,-20,-9,-389,-286,8259,-1786
451777.531350,75337,27,-26,-3,-396,-284,8259,-1786
451777.541385,75338,25,-24,-7,-401,-282,8244,-1776
451777.551336,75339,26,-25,-7,-393,-291,8245,-1776
451777.561370,75340,24,-26,-6,-392,-286,8249,-1784
451777.571335,75341,29,-19,-4,-389,-287,8251,-1788
451777.581332,75342,24,-23,-6,-394,-286,8247,-1788
451777.591297,75343,27,-22,-7,-384,-292,8255,-1788
451777.601199,75344,33,-23,-5,-389,-293,8236,-1788
451777.610368,75345,27,-25,-5,-389,-285,8255,-1784
451777.620338,75346,30,-28,-9,-395,-296,8254,-1784
451777.630366,75347,32,-25,-5,-388,-279,8250,-1790
451777.640310,75348,24,-24,1,-396,-284,8250,-1790
451777.656236,75349,26,-25,-8,-386,-286,8254,-1788
451777.660265,75350,24,-24,-5,-390,-293,8253,-1788
451777.670247,75351,30,-22,-8,-401,-288,8252,-1782
451777.680203,75352,32,-23,-4,-384,-285,8246,-1782
451777.689288,75353,28,-22,-7,-385,-282,8250,-1786
451777.699370,75354,25,-22,-6,-386,-290,8243,-1780
451777.709643,75355,29,-26,-3,-394,-289,8246,-1780
451777.719305,75356,26,-22,-5,-392,-297,8257,-1782
451777.729335,75357,24,-23,-6,-392,-282,8253,-1782
451777.739319,75358,28,-24,-5,-393,-293,8259,-1788
451777.749441,75359,25,-23,-4,-397,-296,8248,-1788
451777.762116,75360,25,-23,-2,-392,-293,8259,-1784
451777.768287,75361,30,-24,-6,-386,-293,8242,-1784
451777.778349,75362,29,-26,-4,-388,-286,8250,-1788
451777.788294,75363,26,-27,-3,-394,-287,8249,-1788
451777.798267,75364,28,-24,-8,-399,-290,8261,-1784
451777.808303,75365,30,-28,-4,-399,-288,8255,-1780
451777.818278,75366,25,-28,-6,-384,-288,8244,-1780
451777.828253,75367,32,-21,-6,-398,-283,8253,-1788
451777.838381,75368,27,-24,-5,-386,-287,8255,-1788
451777.849731,75369,25,-24,-8,-390,-282,8255,-1786
451777.860753,75370,29,-24,-6,-398,-286,8246,-1786
451777.867308,75371,31,-22,-4,-396,-294,8237,-1782
451777.877263,75372,33,-28,-3,-391,-294,8247,-1782
451777.887290,75373,26,-26,-7,-386,-290,8250,-1782
451777.897260,75374,31,-21,-1,-386,-290,8252,-1782
451777.907334,75375,25,-23,-7,-397,-291,8246,-1780
451777.917946,75376,36,-24,-6,-388,-287,8233,-1784
451777.927215,75377,28,-19,-8,-388,-288,8245,-1784
451777.936550,75378,31,-25,-5,-386,-289,8245,-1782
451777.946364,75379,25,-20,-4,-402,-288,8251,-1782
451777.959444,75380,25,-26,-6,-383,-291,8252,-1780
451777.966334,75381,24,-26,-7,-394,-283,8248,-1780
451777.976264,75382,23,-20,-5,-390,-291,8256,-1786
451777.986239,75383,25,-28,-5,-399,-291,8250,-1786
451777.996235,75384,24,-23,-8,-390,-285,8254,-1784
451778.006267,75385,24,-20,-7,-401,-289,8258,-1784
451778.016226,75386,26,-27,-9,-397,-285,8258,-1784
451778.025370,75387,27,-21,-9,-390,-286,8254,-1784
451778.035392,75388,32,-24,-5,-396,-292,8254,-1782
451778.045365,75389,30,-23,-8,-389,-290,8248,-1788
451778.061036,75390,30,-25,-7,-396,-299,8249,-1788
451778.065269,75391,25,-23,-11,-398,-277,8240,-1788
451778.075260,75392,24,-29,-4,-396,-290,8259,-1788
451778.085303,75393,31,-26,-5,-386,-294,8254,-1782
451778.095261,75394,22,-21,-3,-386,-283,8242,-1782
451778.105262,75395,24,-23,-9,-396,-286,8248,-1782
451778.117847,75396,26,-20,-1,-399,-284,8246,-1782
451778.124379,75397,29,-22,-10,-386,-289,8252,-1784
451778.134355,75398,31,-26,-6,-389,-296,8249,-1784
451778.156111,75399,28,-25,-7,-385,-291,8254,-1786
451778.156533,75400,29,-25,-6,-388,-294,8242,-1786
451778.173938,75401,24,-21,-7,-394,-288,8243,-1786
451778.174332,75402,26,-24,-1,-390,-286,8236,-1788
451778.184349,75403,27,-21,-7,-390,-282,8247,-1788
451778.194321,75404,26,-23,-10,-392,-286,8250,-1786
451778.203431,75405,28,-27,-3,-391,-283,8255,-1786
451778.213674,75406,31,-24,-6,-394,-284,8253,-1780
451778.225379,75407,27,-24,-5,-397,-292,8254,-1780
451778.233317,75408,25,-21,-8,-395,-287,8254,-1786
451778.243395,75409,32,-23,-5,-394,-290,8248,-1786
451778.262962,75410,31,-28,-6,-393,-296,8253,-1778
451778.263322,75411,28,-25,-6,-383,-283,8254,-1780
451778.273254,75412,23,-23,-8,-397,-287,8258,-1780
451778.282367,75413,29,-23,-3,-392,-290,8256,-1784
451778.292408,75414,30,-26,-7,-391,-288,8258,-1784
451778.302403,75415,26,-21,-3,-386,-291,8259,-1782
451778.313223,75416,28,-24,-4,-396,-284,8242,-1782
451778.322807,75417,30,-22,-4,-391,-283,8247,-1786
451778.333054,75418,29,-16,-4,-386,-284,8251,-1786
451778.342307,75419,31,-22,-10,-397,-287,8264,-1784
451778.356232,75420,26,-25,-9,-392,-290,8253,-1784
451778.364843,75421,32,-24,-7,-394,-294,8254,-1780
451778.371347,75422,27,-25,-1,-391,-294,8260,-1786
451778.381450,75423,26,-29,-3,-391,-284,8253,-1786
451778.391350,75424,23,-22,-4,-392,-280,8251,-1780
451778.401327,75425,32,-22,-6,-391,-290,8249,-1780
451778.411367,75426,28,-19,-2,-402,-283,8259,-1790
451778.421730,75427,32,-28,-6,-391,-282,8254,-1790
451778.431345,75428,28,-24,-6,-387,-287,8239,-1788
451778.445256,75429,33,-26,-5,-389,-279,8249,-1788
451778.465684,75430,23,-28,-5,-396,-289,8252,-1784
451778.465805,75431,25,-24,-1,-403,-287,8248,-1784
451778.470423,75432,22,-24,-4,-390,-287,8255,-1788
451778.480293,75433,27,-25,-3,-395,-285,8246,-1788
451778.490238,75434,31,-26,-1,-384,-290,8246,-1780
451778.500259,75435,31,-28,-4,-396,-289,8249,-1782
451778.510249,75436,27,-26,-6,-387,-286,8240,-1782
451778.520292,75437,27,-24,-5,-389,-283,8247,-1782
451778.530304,75438,23,-28,-6,-395,-282,8242,-1782
451778.539420,75439,28,-23,-5,-389,-288,8262,-1784
451778.549397,75440,30,-25,1,-391,-288,8245,-1784
451778.564920,75441,25,-23,-5,-391,-288,8264,-1780
451778.569283,75442,28,-24,-5,-386,-287,8248,-1780
451778.579549,75443,25,-22,-6,-397,-286,8256,-1786
451778.589321,75444,22,-27,-1,-396,-290,8248,-1786
451778.599322,75445,29,-27,-6,-390,-281,8248,-1788
451778.609263,75446,29,-27,-7,-385,-279,8255,-1784
451778.619272,75447,31,-22,-4,-398,-287,8253,-1784
451778.628442,75448,25,-24,-6,-391,-289,8249,-1790
451778.638585,75449,25,-20,-4,-396,-286,8251,-1790
451778.648341,75450,27,-23,-3,-395,-286,8267,-1784
451778.658322,75451,23,-22,-7,-383,-286,8247,-1784
451778.677953,75452,26,-26,0,-392,-280,8242,-1790
451778.678241,75453,23,-21,-8,-398,-292,8253,-1790
451778.688261,75454,28,-21,-3,-386,-291,8242,-1780
451778.698219,75455,32,-21,-6,-395,-292,8255,-1780
451778.707345,75456,27,-26,-8,-391,-290,8246,-1782
451778.717412,75457,28,-27,-11,-391,-287,8249,-1780
451778.727385,75458,22,-18,-2,-400,-288,8249,-1780
451778.737523,75459,33,-23,-11,-394,-291,8260,-1782
451778.747282,75460,26,-23,-3,-389,-301,8258,-1782
451778.760235,75461,30,-23,-7,-391,-283,8242,-1784
451778.768688,75462,27,-21,-1,-384,-292,8258,-1784
451778.777296,75463,29,-19,-5,-394,-282,8259,-1784
451778.787211,75464,28,-25,-8,-389,-281,8250,-1784
451778.796328,75465,27,-28,-6,-406,-284,8255,-1784
451778.806376,75466,24,-25,-4,-391,-277,8243,-1784
451778.816331,75467,26,-23,-6,-385,-285,8246,-1784
451778.826363,75468,22,-25,-3,-386,-286,8247,-1786
451778.837013,75469,30,-23,-11,-387,-291,8250,-1786
451778.846302,75470,28,-21,-4,-396,-292,8246,-1782
451778.856588,75471,30,-21,-7,-398,-290,8251,-1782
451778.866296,75472,27,-25,-3,-396,-284,8245,-1782
451778.878702,75473,33,-25,-7,-387,-287,8239,-1782
451778.885316,75474,32,-27,-8,-392,-286,8246,-1784
451778.895323,75475,25,-28,-3,-385,-287,8244,-1784
451778.905280,75476,23,-24,-6,-396,-285,8258,-1780
451778.915376,75477,28,-24,-4,-390,-283,8249,-1780
451778.925285,75478,30,-20,-5,-395,-292,8244,-1782
451778.935282,75479,28,-21,-1,-394,-287,8249,-1782
451778.945280,75480,24,-25,-9,-378,-291,8245,-1790
451778.956975,75481,26,-24,-8,-382,-287,8239,-1784
451778.967270,75482,29,-23,-9,-391,-280,8274,-1784
451778.975210,75483,24,-25,-7,-404,-274,8225,-1784
451778.986768,75484,23,-23,-8,-376,-304,8246,-1784
451778.994301,75485,28,-21,-6,-405,-269,8276,-1788
451779.004306,75486,30,-22,-4,-401,-277,8246,-1788
451779.014292,75487,32,-26,-8,-390,-298,8248,-1780
451779.024239,75488,26,-23,-6,-385,-294,8255,-1780
451779.034232,75489,30,-21,-5,-393,-287,8250,-1782
451779.044566,75490,28,-25,-10,-392,-290,8253,-1782
451779.053708,75491,31,-25,-9,-383,-292,8258,-1782
451779.063480,75492,28,-26,-2,-392,-289,8244,-1782
451779.073320,75493,32,-28,-6,-394,-286,8254,-1782
451779.083314,75494,25,-20,-4,-386,-283,8251,-1784
451779.093346,75495,27,-21,-3,-392,-288,8256,-1784
451779.103804,75496,26,-21,-11,-389,-287,8240,-1784
451779.114016,75497,25,-24,-5,-394,-296,8252,-1784
451779.123201,75498,27,-25,-7,-381,-284,8241,-1782
451779.132415,75499,26,-26,-8,-388,-282,8252,-1782
451779.142366,75500,29,-24,3,-388,-291,8258,-1784
451779.152506,75501,25,-25,-5,-395,-286,8252,-1784
451779.162323,75502,28,-23,-4,-399,-288,8256,-1784
451779.172430,75503,26,-22,-13,-391,-284,8254,-1780
451779.182537,75504,26,-24,-5,-388,-297,8254,-1780
451779.192304,75505,28,-23,-5,-388,-291,8245,-1786
451779.202233,75506,26,-23,-5,-379,-284,8251,-1786
451779.211928,75507,34,-24,-8,-389,-282,8246,-1786
451779.223968,75508,25,-21,-8,-394,-291,8248,-1786
451779.232843,75509,26,-25,-5,-394,-283,8240,-1784
451779.241720,75510,30,-25,-5,-382,-294,8248,-1784
451779.251518,75511,24,-25,-8,-392,-281,8265,-1788
451779.261314,75512,25,-23,-10,-387,-288,8251,-1788
451779.271273,75513,24,-24,-6,-396,-280,8250,-1780
451779.281277,75514,29,-23,-10,-390,-290,8259,-1780
451779.291229,75515,25,-26,-7,-402,-287,8260,-1782
451779.301427,75516,26,-26,-6,-387,-293,8251,-1788
451779.310510,75517,27,-20,-6,-400,-281,8248,-1788
451779.324796,75518,30,-22,-5,-391,-281,8256,-1780
451779.330292,75519,28,-24,-6,-388,-284,8251,-1780
451779.340853,75520,30,-25,-3,-389,-287,8253,-1786
451779.350839,75521,24,-23,-5,-377,-289,8241,-1786
451779.360290,75522,25,-27,-6,-380,-288,8262,-1774
451779.370998,75523,27,-20,-6,-393,-288,8254,-1774
451779.379536,75524,29,-27,-4,-395,-284,8251,-1784
451779.389510,75525,34,-26,-3,-389,-288,8252,-1784
451779.400297,75526,27,-21,-2,-393,-293,8255,-1788
451779.409295,75527,23,-16,-5,-389,-284,8255,-1780
451779.419276,75528,26,-28,-6,-396,-281,8240,-1780
451779.429764,75529,31,-25,0,-403,-290,8254,-1784
451779.440861,75530,25,-25,-5,-383,-283,8249,-1784
451779.449212,75531,28,-22,-2,-392,-280,8251,-1778
451779.458549,75532,30,-21,-7,-393,-286,8245,-1778
451779.468439,75533,25,-22,-8,-386,-292,8251,-1788
451779.482549,75534,27,-26,-7,-396,-287,8245,-1788
451779.488321,75535,26,-23,-5,-390,-299,8257,-1782
451779.498344,75536,31,-26,-6,-394,-287,8251,-1782
451779.508667,75537,28,-21,-3,-383,-289,8249,-1780
451779.518311,75538,26,-20,-5,-386,-282,8246,-1784
451779.528442,75539,26,-23,-5,-382,-288,8251,-1784
451779.538889,75540,27,-23,-5,-390,-293,8252,-1786
451779.549631,75541,26,-27,-8,-381,-284,8252,-1786
451779.557361,75542,34,-23,-2,-389,-282,8243,-1784
451779.567380,75543,32,-28,-7,-390,-288,8246,-1784
451779.577412,75544,28,-23,-7,-389,-288,8255,-1784
451779.590399,75545,28,-25,-9,-389,-284,8259,-1784
451779.597348,75546,30,-24,-7,-388,-290,8257,-1776
451779.607766,75547,30,-22,-4,-377,-288,8252,-1776
451779.617268,75548,30,-24,-9,-389,-283,8252,-1786
451779.626547,75549,27,-24,-5,-393,-289,8251,-1786
451779.637351,75550,25,-26,-10,-394,-290,8239,-1780
451779.646454,75551,25,-24,-8,-389,-286,8242,-1784
451779.656453,75552,32,-21,-2,-392,-288,8249,-1784
451779.666417,75553,28,-25,-6,-387,-285,8249,-1784
451779.676264,75554,24,-28,-6,-394,-285,8233,-1784
451779.686240,75555,34,-23,-6,-395,-286,8254,-1786
451779.696240,75556,30,-24,-9,-397,-291,8248,-1786
451779.707091,75557,24,-26,-4,-399,-292,8249,-1776
451779.715802,75558,27,-23,-8,-388,-288,8252,-1776
451779.725407,75559,29,-22,-6,-381,-284,8245,-1780
451779.735522,75560,22,-24,-5,-391,-295,8248,-1780
451779.745304,75561,32,-26,-3,-393,-290,8245,-1778
451779.755409,75562,25,-23,-5,-386,-283,8252,-1786
451779.765750,75563,31,-26,-4,-387,-282,8250,-1786
451779.775537,75564,26,-27,-9,-396,-285,8239,-1782
451779.785197,75565,21,-26,-4,-399,-287,8253,-1782
451779.794459,75566,27,-22,-4,-402,-283,8250,-1782
451779.805304,75567,19,-22,-2,-391,-290,8241,-1782
451779.814404,75568,24,-24,-7,-395,-292,8249,-1782
451779.824396,75569,29,-27,-6,-384,-282,8249,-1782
451779.834890,75570,24,-23,-5,-400,-290,8257,-1780
451779.847211,75571,21,-25,-8,-387,-288,8245,-1780
451779.854298,75572,33,-22,-5,-393,-282,8244,-1782
451779.864252,75573,33,-22,-3,-393,-294,8254,-1792
451779.873477,75574,26,-24,-4,-390,-285,8254,-1792
451779.883440,75575,28,-22,-9,-388,-287,8251,-1782
451779.893533,75576,23,-25,-5,-387,-280,8252,-1782
451779.906664,75577,27,-27,-4,-391,-291,8243,-1782
451779.913360,75578,29,-23,-3,-392,-292,8252,-1782
451779.923298,75579,28,-26,-4,-393,-286,8250,-1784
451779.933471,75580,29,-25,-11,-382,-286,8256,-1784
451779.943235,75581,29,-19,-7,-381,-289,8251,-1788
451779.952364,75582,28,-22,0,-394,-291,8244,-1788
451779.964513,75583,23,-24,-10,-393,-285,8246,-1784
451779.974202,75584,28,-25,-4,-393,-284,8245,-1786
451779.991398,75585,30,-27,-6,-392,-285,8262,-1786
451779.993079,75586,28,-21,-1,-392,-291,8246,-1786
451780.002288,75587,30,-20,-8,-389,-288,8249,-1786
451780.012326,75588,26,-23,-6,-396,-286,8242,-1780
451780.022233,75589,30,-24,-5,-387,-289,8248,-1780
451780.032194,75590,30,-17,-7,-396,-282,8253,-1786
451780.043121,75591,31,-26,-5,-379,-290,8251,-1786
451780.051340,75592,31,-25,-4,-393,-284,8258,-1780
451780.061301,75593,28,-24,-2,-396,-286,8250,-1780
451780.071281,75594,26,-25,-4,-386,-286,8242,-1780
451780.081281,75595,21,-26,-4,-394,-288,8246,-1780
451780.091276,75596,22,-25,-4,-392,-288,8242,-1780
451780.101261,75597,28,-24,-8,-390,-291,8256,-1780
451780.111231,75598,25,-23,-2,-396,-282,8250,-1780
451780.120519,75599,32,-19,-6,-391,-294,8245,-1780
451780.130495,75600,25,-22,-3,-394,-279,8246,-1780
451780.140998,75601,22,-18,-3,-397,-288,8239,-1782
451780.150411,75602,27,-23,-3,-386,-283,8252,-1782
451780.160363,75603,30,-23,-6,-388,-291,8248,-1788
451780.186838,75604,30,-23,-6,-388,-288,8260,-1788
451780.187126,75605,27,-21,-8,-381,-285,8254,-1782
451780.190256,75606,33,-22,-6,-389,-282,8247,-1782
451780.199292,75607,33,-23,-3,-385,-289,8251,-1790
451780.209292,75608,27,-18,-2,-390,-284,8255,-1784
451780.219399,75609,27,-21,-1,-387,-289,8253,-1784
451780.229315,75610,27,-25,-8,-394,-292,8249,-1778
451780.241069,75611,28,-24,-1,-399,-289,8242,-1778
451780.249461,75612,31,-29,-10,-382,-291,8248,-1782
451780.259233,75613,27,-21,-6,-395,-290,8246,-1782
451780.269287,75614,21,-21,-3,-393,-288,8253,-1782
451780.278484,75615,30,-20,-6,-391,-282,8240,-1782
451780.288574,75616,27,-24,-7,-390,-290,8248,-1788
451780.298704,75617,30,-24,-5,-387,-291,8245,-1788
451780.311940,75618,27,-24,-6,-382,-287,8252,-1782
451780.318397,75619,26,-27,-5,-387,-290,8259,-1784
451780.328289,75620,32,-23,-5,-394,-288,8242,-1784
451780.338488,75621,23,-26,-4,-401,-289,8252,-1780
451780.348213,75622,28,-22,-8,-389,-289,8245,-1780
451780.358438,75623,26,-25,-4,-378,-289,8242,-1786
451780.369225,75624,28,-23,-6,-385,-287,8253,-1786
451780.377496,75625,27,-27,-5,-383,-281,8258,-1786
451780.387317,75626,28,-23,-2,-388,-289,8256,-1786
451780.397408,75627,25,-26,-4,-392,-288,8262,-1784
451780.407329,75628,26,-25,-8,-389,-282,8262,-1784
451780.417367,75629,26,-18,-9,-392,-296,8238,-1786
451780.428395,75630,18,-26,-3,-392,-285,8242,-1786
451780.441302,75631,24,-20,-6,-391,-284,8237,-1782
451780.453247,75632,24,-24,2,-397,-287,8251,-1782
451780.456348,75633,26,-27,-8,-396,-286,8247,-1782
451780.466383,75634,31,-19,-6,-392,-290,8242,-1788
451780.476332,75635,26,-25,-3,-388,-285,8253,-1788
451780.486405,75636,29,-23,-6,-383,-278,8248,-1788
451780.496331,75637,26,-20,-6,-393,-285,8243,-1788
451780.507059,75638,26,-21,-3,-388,-289,8238,-1786
451780.516348,75639,31,-22,-10,-394,-289,8243,-1786
451780.526221,75640,23,-27,-6,-389,-286,8244,-1788
451780.537636,75641,26,-18,-5,-399,-287,8246,-1788
451780.545444,75642,23,-25,-1,-387,-288,8257,-1786
451780.555478,75643,27,-25,-6,-391,-282,8240,-1786
451780.565979,75644,23,-24,-6,-394,-280,8260,-1786
451780.576280,75645,27,-27,-4,-392,-282,8250,-1782
451780.585304,75646,28,-25,-8,-396,-282,8251,-1782
451780.595238,75647,32,-19,-7,-390,-280,8243,-1784
451780.605211,75648,31,-26,-8,-387,-276,8237,-1784
451780.614452,75649,28,-21,-4,-389,-280,8245,-1784
451780.625839,75650,27,-23,-4,-402,-277,8244,-1784
451780.634498,75651,24,-26,-6,-385,-288,8258,-1784
451780.644459,75652,25,-23,-7,-387,-294,8255,-1784
451780.654319,75653,23,-22,-8,-393,-288,8251,-1782
451780.664369,75654,29,-21,-6,-385,-279,8244,-1778
451780.674348,75655,26,-23,-7,-389,-288,8256,-1778
451780.684291,75656,26,-21,-6,-388,-289,8251,-1782
451780.696693,75657,27,-21,-7,-396,-295,8226,-1782
451780.704685,75658,23,-27,-6,-386,-284,8245,-1780
451780.713526,75659,24,-23,-5,-398,-291,8250,-1780
451780.723483,75660,26,-30,-9,-386,-283,8251,-1782
451780.733438,75661,18,-20,-8,-387,-288,8240,-1782
451780.743385,75662,24,-31,-5,-388,-284,8250,-1784
451780.756000,75663,26,-23,-3,-386,-286,8249,-1784
451780.763270,75664,28,-26,-7,-388,-287,8252,-1780
451780.773621,75665,26,-22,-7,-394,-283,8255,-1780
451780.782629,75666,27,-24,-3,-391,-285,8251,-1784
451780.792365,75667,31,-24,-8,-386,-283,8256,-1784
451780.802321,75668,26,-22,-4,-397,-283,8238,-1784
451780.812459,75669,35,-24,-8,-384,-288,8245,-1786
451780.824691,75670,24,-22,-5,-376,-288,8248,-1786
451780.832361,75671,30,-23,-4,-386,-291,8249,-1784
451780.842374,75672,31,-21,-5,-403,-286,8248,-1784
451780.852267,75673,27,-25,-6,-389,-286,8242,-1784
451780.862285,75674,30,-19,-4,-396,-288,8247,-1784
451780.871512,75675,28,-23,-8,-391,-285,8253,-1782
451780.884055,75676,22,-21,-6,-394,-283,8251,-1782
451780.891342,75677,23,-25,-7,-376,-279,8251,-1780
451780.901732,75678,20,-25,-3,-391,-295,8259,-1780
451780.911270,75679,25,-21,-6,-392,-279,8246,-1780
451780.921320,75680,29,-24,-5,-395,-293,8248,-1780
451780.931308,75681,31,-28,-5,-378,-281,8261,-1780
451780.941208,75682,31,-23,-3,-396,-288,8248,-1790
451780.950559,75683,24,-24,-9,-394,-292,8242,-1790
451780.960504,75684,25,-23,-5,-392,-292,8240,-1782
451780.971714,75685,24,-25,-5,-392,-285,8240,-1782
451780.980439,75686,26,-21,-3,-387,-275,8253,-1782
451780.990377,75687,27,-22,5,-396,-289,8231,-1782
451781.000361,75688,26,-28,-3,-404,-281,8252,-1784
451781.010335,75689,29,-23,-1,-383,-291,8255,-1782
451781.020291,75690,28,-25,-4,-393,-291,8254,-1782
451781.029583,75691,30,-29,-3,-404,-288,8246,-1788
451781.039514,75692,27,-24,-5,-390,-295,8253,-1788
451781.049481,75693,28,-24,-5,-387,-296,8254,-1782
451781.059305,75694,31,-19,-10,-387,-291,8255,-1782
451781.069408,75695,20,-26,-6,-391,-290,8236,-1782
451781.079568,75696,29,-20,-3,-391,-285,8240,-1782
451781.089341,75697,27,-22,-7,-384,-282,8239,-1784
451781.099296,75698,30,-22,-3,-403,-283,8243,-1784
451781.109366,75699,25,-22,-1,-387,-274,8245,-1782
451781.118539,75700,29,-25,-1,-402,-287,8260,-1780
451781.128523,75701,25,-17,-7,-386,-290,8242,-1780
451781.138502,75702,28,-26,-6,-396,-281,8251,-1780
451781.148460,75703,29,-23,-8,-391,-266,8246,-1780
451781.158417,75704,33,-29,-2,-373,-297,8267,-1780
451781.168374,75705,28,-20,-10,-399,-285,8257,-1780
451781.178306,75706,26,-23,-7,-389,-287,8249,-1782
451781.188293,75707,26,-21,-2,-387,-289,8255,-1782
451781.198236,75708,29,-25,-8,-384,-296,8263,-1782
451781.207510,75709,25,-18,-7,-393,-292,8244,-1782
451781.217529,75710,26,-22,-3,-391,-285,8247,-1782
451781.227461,75711,27,-20,-7,-394,-281,8254,-1782
451781.237857,75712,25,-25,-4,-385,-295,8267,-1780
451781.247368,75713,21,-23,-7,-397,-294,8240,-1790
451781.257356,75714,22,-19,-8,-388,-289,8250,-1790
